bodyId,bx,by,bz,count
801816,48,46,82,6
801816,47,44,89,18
801816,47,44,90,43
801816,48,46,84,12
801816,43,46,85,18
801816,44,46,88,21
801816,43,47,87,11
801816,42,48,86,1
801816,43,47,85,12
801816,53,44,86,16
801816,49,48,87,3
801816,44,44,88,28
801816,43,47,83,10
801816,50,45,85,22
801816,49,46,84,22
801816,48,46,89,28
801816,43,44,89,5
801816,44,44,89,7
801816,47,43,87,4
801816,49,49,87,18
801816,48,49,83,5
801816,50,46,89,25
801816,49,47,88,25
801816,49,45,88,9
801816,48,46,88,5
801816,52,45,88,3
801816,47,48,88,12
801816,48,49,87,10
801816,45,47,91,8
801816,45,46,91,15
801816,49,46,90,12
801816,51,47,88,1
801816,45,46,88,15
801816,49,47,85,33
801816,49,45,85,14
801816,45,47,85,10
801816,46,47,85,19
801816,46,46,83,13
801816,50,44,85,14
801816,50,45,84,22
801816,49,45,91,6
801816,51,47,86,7
801816,43,46,87,21
801816,45,44,86,29
801816,50,45,86,14
801816,49,47,84,20
801816,48,47,83,36
801816,47,45,90,12
801816,52,43,89,4
801816,51,43,89,2
801816,47,43,90,23
801816,47,44,87,18
801816,41,46,86,6
801816,45,45,85,45
801816,45,45,89,24
801816,45,44,85,7
801816,45,46,87,1
801816,44,46,89,21
801816,44,44,86,28
801816,43,44,86,3
801816,42,46,85,5
801816,49,43,90,17
801816,45,44,89,1
801816,43,45,88,34
801816,44,45,87,20
801816,45,44,87,8
801816,45,46,84,7
801816,51,47,85,13
801816,44,45,93,5
801816,43,45,91,8
801816,47,44,91,20
801816,46,44,90,42
801816,45,45,90,19
801816,48,46,90,24
801816,48,43,89,11
801816,47,43,89,5
801816,47,46,89,11
801816,46,45,88,9
801816,44,45,88,31
801816,46,44,87,9
801816,47,44,85,22
801816,46,44,85,16
801816,47,45,84,3
801816,43,47,84,16
801816,48,49,84,13
801816,48,47,84,13
801816,50,43,90,13
801816,49,47,89,23
801816,49,46,89,13
801816,51,47,89,5
801816,50,49,88,5
801816,50,49,87,14
801816,50,49,86,8
801816,50,46,85,31
801816,44,45,92,5
801816,46,46,90,15
801816,43,45,90,9
801816,44,45,89,45
801816,43,44,88,9
801816,46,44,88,8
801816,42,46,88,12
801816,48,44,87,6
801816,45,45,87,32
801816,40,46,86,3
801816,46,44,86,15
801816,45,43,86,2
801816,46,45,86,21
801816,48,48,85,35
801816,43,45,85,47
801816,47,48,85,14
801816,44,46,84,20
801816,46,45,84,29
801816,49,45,89,11
801816,50,47,89,13
801816,50,47,84,27
801816,47,45,89,5
801816,43,44,85,3
801816,47,47,84,19
801816,43,45,84,9
801816,52,45,83,13
801816,47,47,83,4
801816,47,45,91,26
801816,48,45,88,11
801816,48,44,85,36
801816,41,46,85,1
801816,41,47,85,4
801816,49,44,85,27
801816,51,44,84,4
801816,49,48,84,15
801816,48,44,84,7
801816,49,44,84,24
801816,47,47,91,9
801816,48,48,88,13
801816,50,44,84,10
801816,47,48,90,6
801816,51,44,85,10
801816,48,46,85,15
801816,52,42,89,1
801816,49,46,88,4
801816,43,45,89,17
801816,50,44,86,13
801816,52,45,87,7
801816,42,48,83,11
801816,43,43,91,2
801816,51,45,88,20
801816,44,45,86,8
801816,51,45,84,14
801816,44,45,83,3
801816,49,43,89,12
801816,51,42,89,3
801816,46,46,89,28
801816,51,48,85,21
801816,46,47,84,14
801816,46,46,88,2
801816,45,46,83,10
801816,46,45,90,22
801816,45,46,85,11
801816,43,46,86,17
801816,42,45,87,4
801816,46,44,84,26
801816,44,47,84,6
801816,48,48,83,8
801816,49,48,83,3
801816,49,46,92,10
801816,48,50,87,2
801816,49,45,86,5
801816,49,49,85,3
801816,50,47,85,6
801816,41,49,83,9
801816,50,46,83,12
801816,50,45,83,6
801816,38,51,92,1
801816,50,43,86,6
801816,38,51,91,5
801816,40,53,91,1
801816,45,44,90,1
801816,52,45,84,5
801816,51,45,83,15
801816,45,47,90,4
801816,44,47,87,5
801816,50,45,90,8
801816,48,47,88,7
801816,49,45,83,9
801816,41,47,83,11
801816,40,44,88,1
801816,49,49,86,13
801816,41,47,93,14
801816,51,46,84,17
801816,43,46,89,7
801816,50,45,92,5
801816,47,47,90,9
801816,49,48,86,3
801816,48,48,86,17
801816,50,48,85,5
801816,48,49,86,23
801816,43,48,83,1
801816,46,47,89,6
801816,47,48,84,5
801816,47,46,83,4
801816,44,46,90,3
801816,41,49,93,29
801816,41,49,92,6
801816,46,47,92,6
801816,48,48,90,7
801816,50,48,84,32
801816,48,50,83,11
801816,42,46,89,4
801816,52,44,85,5
801816,53,45,85,15
801816,44,44,87,3
801816,47,49,87,6
801816,46,45,89,7
801816,49,48,85,18
801816,40,46,85,1
801816,46,47,82,4
801816,43,46,84,10
801816,44,46,93,1
801816,52,44,86,7
801816,48,45,84,2
801816,48,50,84,12
801816,44,48,92,2
801816,48,43,91,9
801816,44,45,90,5
801816,48,49,88,5
801816,45,47,89,1
801816,50,46,84,27
801816,41,48,93,5
801816,43,48,92,5
801816,49,46,91,7
801816,49,43,91,12
801816,41,47,94,7
801816,47,43,86,1
801816,44,46,86,6
801816,50,44,91,1
801816,44,47,88,14
801816,50,43,91,6
801816,48,47,85,9
801816,49,49,83,11
801816,51,45,86,11
801816,43,43,89,2
801816,53,45,86,8
801816,48,49,85,5
801816,51,47,84,8
801816,50,46,90,3
801816,50,45,89,5
801816,40,47,93,2
801816,47,43,91,16
801816,42,49,86,1
801816,51,46,83,4
801816,50,47,83,5
801816,43,47,86,14
801816,52,45,86,4
801816,44,47,83,1
801816,46,43,91,4
801816,40,46,87,7
801816,47,45,83,2
801816,41,44,87,10
801816,41,46,87,3
801816,49,47,86,10
801816,43,47,88,1
801816,53,44,87,4
801816,53,45,87,1
801816,51,46,85,4
801816,50,42,90,2
801816,49,42,90,1
801816,48,43,88,4
801816,40,52,92,2
801816,48,45,86,5
801816,49,46,83,1
801816,46,43,90,1
801816,50,46,92,2
801816,52,45,85,1
801816,50,45,91,2
801816,50,47,87,3
801816,48,43,92,1
801816,49,47,90,3
801816,51,48,84,9
801816,46,46,91,7
801816,48,48,89,5
801816,41,48,94,1
801816,40,45,87,2
801816,41,51,92,2
801816,50,48,87,3
801816,51,44,86,3
801816,49,43,86,7
801816,44,43,86,1
801816,48,45,83,1
801816,48,45,89,1
801816,50,44,89,1
801816,41,51,91,2
801816,49,44,86,6
801816,51,45,89,4
801816,50,44,87,4
801816,48,45,85,4
801816,48,44,88,1
801816,52,48,85,6
801816,47,45,85,2
801816,34,52,79,1
801816,46,47,91,6
801816,44,46,91,7
801816,48,49,90,1
801816,48,49,89,3
801816,47,46,86,2
801816,44,47,92,1
801816,52,47,85,1
801816,49,45,87,2
801816,47,44,88,1
801816,40,51,91,2
801816,50,49,84,1
801816,48,48,84,6
801816,48,47,90,1
801816,44,45,91,1
801816,46,48,88,3
801816,46,47,83,1
801816,49,50,83,8
801816,51,46,88,3
801816,47,49,88,2
801816,48,51,87,2
801816,51,48,83,4
801816,47,49,89,2
801816,48,47,81,1
801816,52,46,83,3
801816,46,45,83,2
801816,50,48,86,1
801816,44,46,85,1
801816,47,48,87,2
801816,48,46,83,1
801816,47,47,87,2
801816,48,51,88,1
801816,41,46,84,1
801816,41,50,92,1
801816,38,49,90,8
801816,38,61,90,4
801816,39,58,90,2
801816,35,50,82,4
801828,43,55,77,17
801828,51,55,93,6
801828,51,54,78,14
801828,48,55,93,26
801828,46,55,78,32
801828,52,53,94,17
801828,48,54,92,22
801828,43,52,89,26
801828,51,54,89,18
801828,52,54,92,3
801828,51,53,94,25
801828,53,53,89,15
801828,46,54,88,14
801828,52,55,93,2
801828,52,55,78,30
801828,45,53,93,45
801828,51,56,79,9
801828,50,53,89,12
801828,48,57,78,29
801828,48,56,79,95
801828,50,53,94,37
801828,48,57,79,58
801828,50,54,93,19
801828,50,55,92,62
801828,52,55,86,28
801828,52,55,92,21
801828,50,54,77,1
801828,47,55,89,40
801828,49,55,89,44
801828,50,54,88,26
801828,50,54,89,14
801828,46,53,88,49
801828,48,53,88,61
801828,45,54,78,45
801828,47,56,79,24
801828,48,54,93,38
801828,50,54,85,85
801828,44,52,89,5
801828,48,58,79,22
801828,49,56,79,4
801828,44,53,89,15
801828,50,56,78,18
801828,49,54,87,28
801828,48,55,87,59
801828,49,55,85,72
801828,53,54,78,24
801828,50,57,78,59
801828,47,53,88,41
801828,44,52,92,27
801828,52,55,87,40
801828,47,54,78,25
801828,49,54,85,56
801828,48,53,87,24
801828,48,52,91,17
801828,47,55,92,19
801828,50,44,86,73
801828,54,56,94,1
801828,47,54,93,43
801828,51,55,92,13
801828,54,55,77,10
801828,49,56,90,1
801828,48,54,75,51
801828,48,54,88,15
801828,53,55,77,1
801828,48,52,88,30
801828,49,53,88,37
801828,46,53,93,37
801828,47,53,78,4
801828,52,54,93,26
801828,54,53,90,47
801828,46,53,91,9
801828,48,53,89,29
801828,48,56,80,4
801828,50,55,82,15
801828,43,55,78,1
801828,50,53,88,93
801828,47,55,78,70
801828,52,53,78,7
801828,50,56,92,17
801828,49,55,90,56
801828,47,53,91,39
801828,56,52,90,20
801828,54,55,93,7
801828,50,54,87,64
801828,50,54,84,78
801828,51,55,90,18
801828,50,54,81,5
801828,48,55,79,5
801828,52,54,76,22
801828,52,47,85,19
801828,52,54,77,40
801828,48,52,78,33
801828,51,57,78,6
801828,49,55,78,54
801828,41,52,91,25
801828,48,52,90,10
801828,47,52,90,2
801828,52,56,88,15
801828,52,58,84,22
801828,51,57,80,9
801828,50,56,79,41
801828,48,52,89,2
801828,51,54,91,5
801828,49,53,94,34
801828,53,56,94,3
801828,51,53,93,50
801828,53,55,93,22
801828,55,53,89,13
801828,52,55,88,21
801828,50,53,87,29
801828,47,53,87,8
801828,47,54,87,29
801828,52,59,84,9
801828,49,55,83,3
801828,50,55,83,60
801828,50,55,78,28
801828,50,54,78,2
801828,49,57,78,23
801828,50,53,78,40
801828,52,53,88,25
801828,48,51,89,17
801828,49,52,93,8
801828,50,53,86,3
801828,51,55,89,36
801828,44,54,92,26
801828,51,54,81,21
801828,51,54,80,4
801828,48,54,78,30
801828,47,52,78,4
801828,52,54,78,33
801828,50,54,92,16
801828,51,54,85,3
801828,51,54,94,25
801828,47,52,91,1
801828,51,52,88,53
801828,50,57,80,26
801828,53,58,84,13
801828,50,56,88,6
801828,51,55,79,30
801828,48,51,90,10
801828,50,55,84,8
801828,45,52,87,65
801828,48,54,94,8
801828,47,53,93,70
801828,45,53,89,6
801828,50,55,87,58
801828,54,58,85,3
801828,50,53,92,5
801828,49,55,91,8
801828,49,54,88,33
801828,55,52,92,13
801828,52,54,88,47
801828,51,54,88,27
801828,46,54,94,35
801828,48,54,90,57
801828,46,54,92,52
801828,52,54,95,10
801828,52,54,89,28
801828,55,52,86,5
801828,49,56,81,1
801828,52,53,95,3
801828,50,55,93,11
801828,53,54,92,19
801828,54,54,91,7
801828,55,53,90,7
801828,45,54,88,57
801828,53,54,88,7
801828,53,53,87,42
801828,52,53,87,43
801828,51,57,77,1
801828,52,53,93,53
801828,53,53,88,14
801828,52,54,87,16
801828,55,53,85,29
801828,47,52,79,6
801828,47,53,79,10
801828,57,53,89,24
801828,56,53,89,26
801828,51,57,79,1
801828,53,55,76,2
801828,49,54,86,85
801828,44,45,84,42
801828,42,51,91,17
801828,50,55,91,13
801828,51,53,79,36
801828,49,54,94,4
801828,49,54,93,5
801828,51,54,79,33
801828,56,53,90,8
801828,48,54,79,24
801828,47,47,84,66
801828,51,55,78,21
801828,48,52,87,5
801828,49,52,87,6
801828,50,53,80,12
801828,50,54,79,56
801828,52,54,94,17
801828,50,57,92,51
801828,53,54,91,5
801828,52,55,90,44
801828,49,53,89,4
801828,51,53,88,2
801828,51,54,82,2
801828,50,54,80,9
801828,50,55,79,48
801828,50,53,79,9
801828,50,53,93,69
801828,46,52,79,2
801828,53,55,89,9
801828,51,53,78,38
801828,48,44,84,1
801828,47,45,86,48
801828,50,53,95,17
801828,41,55,77,35
801828,47,54,94,21
801828,48,54,91,30
801828,48,53,91,36
801828,47,53,89,1
801828,49,55,88,80
801828,49,56,85,28
801828,50,56,85,20
801828,50,56,83,3
801828,48,55,91,15
801828,45,46,84,24
801828,49,45,86,38
801828,49,44,86,107
801828,47,52,88,41
801828,44,52,88,19
801828,44,52,87,31
801828,43,52,87,11
801828,49,52,88,7
801828,53,47,84,9
801828,51,48,81,11
801828,43,51,92,14
801828,50,55,88,55
801828,48,53,93,13
801828,49,53,92,5
801828,49,54,79,5
801828,46,54,91,51
801828,54,54,90,78
801828,54,54,78,18
801828,53,54,90,20
801828,56,52,91,16
801828,51,56,78,47
801828,43,53,88,37
801828,53,58,85,21
801828,53,53,79,5
801828,46,55,92,2
801828,51,55,81,31
801828,48,55,82,32
801828,58,54,89,1
801828,54,54,89,35
801828,48,57,77,27
801828,45,53,92,30
801828,50,54,90,40
801828,52,55,89,10
801828,47,54,77,14
801828,56,53,91,21
801828,58,53,89,30
801828,47,44,84,1
801828,48,50,91,4
801828,48,50,90,6
801828,44,51,87,1
801828,55,53,91,45
801828,54,53,91,7
801828,54,52,87,21
801828,52,53,92,6
801828,54,54,88,56
801828,43,52,90,7
801828,47,54,90,12
801828,42,52,89,12
801828,49,54,78,44
801828,44,53,77,13
801828,55,52,89,16
801828,46,52,87,21
801828,54,53,88,4
801828,50,52,88,27
801828,53,55,87,8
801828,42,51,90,10
801828,55,52,90,2
801828,56,52,89,31
801828,50,54,91,43
801828,48,54,87,31
801828,48,53,94,13
801828,44,46,83,5
801828,50,53,84,44
801828,53,54,79,1
801828,43,52,91,9
801828,46,54,95,7
801828,49,53,93,52
801828,46,51,88,21
801828,52,53,79,11
801828,54,53,89,7
801828,51,55,87,64
801828,47,54,92,12
801828,47,54,91,29
801828,44,53,91,28
801828,43,53,91,4
801828,49,54,90,5
801828,47,54,86,10
801828,47,55,86,2
801828,43,53,89,7
801828,44,53,78,2
801828,48,55,90,12
801828,45,55,78,9
801828,50,54,94,1
801828,52,56,86,1
801828,52,54,79,11
801828,53,55,78,5
801828,48,56,91,4
801828,45,54,89,40
801828,47,52,87,13
801828,46,53,87,3
801828,43,51,87,25
801828,52,57,85,6
801828,44,55,78,2
801828,47,45,84,48
801828,51,53,95,1
801828,50,55,81,49
801828,50,55,80,9
801828,54,53,87,7
801828,49,56,78,11
801828,52,53,89,5
801828,51,55,86,36
801828,48,55,78,62
801828,44,54,78,15
801828,48,54,74,9
801828,51,53,92,4
801828,51,59,79,1
801828,51,52,87,9
801828,48,56,82,13
801828,53,56,93,2
801828,58,53,90,9
801828,52,52,87,1
801828,50,54,83,47
801828,43,52,88,9
801828,49,55,82,22
801828,46,54,93,24
801828,47,56,78,2
801828,46,54,77,1
801828,45,53,91,19
801828,47,55,77,5
801828,55,53,86,2
801828,50,56,87,2
801828,50,55,86,36
801828,50,57,79,1
801828,49,53,95,4
801828,47,54,89,7
801828,48,54,86,18
801828,48,56,81,13
801828,48,57,80,11
801828,52,51,79,5
801828,46,51,89,2
801828,50,57,93,14
801828,50,56,80,5
801828,45,54,95,3
801828,47,51,88,48
801828,49,55,81,6
801828,49,55,79,14
801828,48,53,79,3
801828,48,53,78,6
801828,53,54,77,5
801828,54,56,93,1
801828,47,55,93,5
801828,51,55,88,44
801828,51,56,86,22
801828,52,56,87,3
801828,48,55,94,2
801828,47,55,82,58
801828,53,54,87,17
801828,47,54,76,19
801828,48,54,76,9
801828,53,55,88,5
801828,44,53,92,9
801828,46,54,76,19
801828,52,58,85,27
801828,49,53,87,4
801828,54,55,76,2
801828,51,54,87,4
801828,48,55,76,4
801828,47,55,79,1
801828,52,57,86,1
801828,46,54,78,9
801828,56,53,88,1
801828,47,56,80,16
801828,49,58,78,2
801828,51,56,81,1
801828,49,55,84,4
801828,46,54,87,2
801828,48,56,92,1
801828,53,55,92,72
801828,48,44,86,45
801828,47,53,77,4
801828,50,56,93,16
801828,46,54,86,1
801828,53,47,83,67
801828,44,54,77,1
801828,48,44,85,3
801828,46,45,84,2
801828,50,48,80,38
801828,51,54,92,13
801828,50,56,86,44
801828,55,52,85,1
801828,51,54,84,5
801828,51,55,84,20
801828,51,54,83,3
801828,51,55,82,32
801828,50,58,79,1
801828,52,55,77,2
801828,48,52,93,8
801828,46,53,92,1
801828,51,56,88,2
801828,51,52,94,8
801828,52,51,80,5
801828,52,52,79,7
801828,49,54,75,10
801828,50,54,75,1
801828,50,54,86,58
801828,51,54,86,1
801828,50,52,84,12
801828,51,55,83,11
801828,51,53,80,27
801828,48,55,89,54
801828,45,54,92,35
801828,53,54,95,1
801828,47,55,91,1
801828,55,52,91,9
801828,56,51,91,8
801828,57,52,91,1
801828,57,52,90,22
801828,58,54,90,17
801828,52,52,88,1
801828,54,52,86,1
801828,51,57,86,2
801828,50,57,81,20
801828,54,54,77,21
801828,49,55,86,1
801828,48,52,94,16
801828,43,52,93,2
801828,42,52,91,14
801828,47,51,89,2
801828,45,53,88,1
801828,53,46,85,33
801828,47,55,83,12
801828,48,55,85,36
801828,45,46,83,94
801828,51,55,91,16
801828,47,47,83,79
801828,50,55,90,21
801828,50,46,85,43
801828,43,52,92,44
801828,55,54,90,40
801828,47,46,85,18
801828,49,44,85,43
801828,47,46,84,46
801828,47,43,86,45
801828,52,47,82,32
801828,53,46,84,61
801828,51,54,93,26
801828,48,54,80,30
801828,53,53,90,26
801828,43,51,90,25
801828,51,47,86,39
801828,46,46,82,40
801828,47,46,82,50
801828,50,47,81,61
801828,52,52,93,8
801828,48,54,85,6
801828,48,45,86,22
801828,48,47,82,71
801828,53,55,91,14
801828,46,46,81,61
801828,49,46,84,69
801828,46,55,89,5
801828,47,45,85,81
801828,56,52,85,7
801828,50,55,85,10
801828,52,47,86,20
801828,43,53,90,17
801828,48,43,86,16
801828,51,56,87,16
801828,47,52,93,11
801828,50,47,80,46
801828,48,55,88,5
801828,59,54,90,18
801828,52,47,83,36
801828,50,55,89,15
801828,49,47,84,14
801828,44,54,91,36
801828,52,55,91,4
801828,44,46,84,11
801828,47,47,85,6
801828,51,47,81,37
801828,48,52,77,9
801828,52,47,81,34
801828,49,57,91,19
801828,57,54,89,8
801828,46,46,85,10
801828,42,55,77,2
801828,48,55,86,4
801828,50,45,86,21
801828,50,46,84,21
801828,50,47,82,5
801828,46,46,84,20
801828,51,47,82,20
801828,45,46,82,8
801828,53,47,85,6
801828,49,56,82,4
801828,53,54,94,7
801828,52,46,85,7
801828,51,52,78,4
801895,54,47,83,85
801895,45,45,84,44
801895,53,47,83,105
801895,49,45,84,58
801895,58,46,84,32
801895,55,47,84,71
801895,52,46,84,34
801895,62,44,88,1
801895,53,47,84,54
801895,55,45,84,95
801895,51,47,81,36
801895,49,44,85,161
801895,63,44,88,1
801895,55,45,85,167
801895,50,47,85,75
801895,50,45,89,11
801895,64,43,89,2
801895,50,45,84,89
801895,55,46,85,57
801895,61,46,86,2
801895,50,45,92,6
801895,59,46,84,13
801895,56,47,83,99
801895,50,47,80,10
801895,50,46,88,9
801895,55,46,84,163
801895,49,43,89,10
801895,59,48,86,73
801895,49,44,84,54
801895,52,46,85,11
801895,50,42,89,10
801895,45,45,85,69
801895,63,43,89,2
801895,49,47,83,5
801895,51,46,84,94
801895,50,44,85,94
801895,57,48,83,123
801895,51,46,85,85
801895,49,44,86,87
801895,54,46,86,32
801895,54,46,89,20
801895,62,46,87,3
801895,61,46,87,1
801895,51,44,86,49
801895,61,54,81,1
801895,50,46,86,58
801895,49,42,89,11
801895,57,46,84,97
801895,48,46,85,23
801895,59,50,85,48
801895,46,44,85,24
801895,56,48,83,87
801895,56,46,87,70
801895,53,43,90,4
801895,59,49,85,81
801895,52,47,84,42
801895,49,43,90,19
801895,55,46,86,58
801895,58,50,82,21
801895,46,46,84,39
801895,50,43,90,16
801895,56,46,85,76
801895,50,48,81,34
801895,44,44,85,36
801895,59,48,85,50
801895,51,45,87,31
801895,50,44,92,3
801895,57,46,83,24
801895,47,46,84,31
801895,60,55,81,2
801895,60,46,85,30
801895,55,46,83,8
801895,52,46,87,22
801895,58,47,87,44
801895,53,46,86,21
801895,52,44,86,44
801895,50,47,83,25
801895,50,45,90,24
801895,51,44,85,70
801895,50,47,86,11
801895,56,47,87,9
801895,49,45,86,40
801895,52,44,85,56
801895,49,44,87,35
801895,55,47,83,96
801895,53,48,83,22
801895,56,46,83,38
801895,49,45,89,14
801895,50,47,84,103
801895,55,45,86,33
801895,52,45,85,39
801895,50,43,89,32
801895,58,47,86,18
801895,56,46,84,169
801895,53,47,85,18
801895,46,46,83,10
801895,58,48,84,13
801895,51,46,83,24
801895,52,45,84,18
801895,50,48,82,12
801895,48,42,89,6
801895,52,43,86,3
801895,53,45,84,59
801895,54,46,84,50
801895,63,42,89,5
801895,50,46,84,43
801895,55,48,84,20
801895,57,49,82,75
801895,54,45,88,6
801895,44,44,84,16
801895,54,44,85,24
801895,50,44,86,60
801895,49,47,85,60
801895,58,49,83,32
801895,62,45,88,1
801895,49,44,88,24
801895,53,45,89,41
801895,51,44,88,28
801895,55,46,88,87
801895,54,46,87,25
801895,58,48,86,28
801895,53,44,85,30
801895,45,44,85,11
801895,54,45,85,15
801895,51,45,85,46
801895,46,45,85,32
801895,51,45,84,139
801895,50,44,84,28
801895,53,46,84,60
801895,57,49,83,77
801895,54,46,88,31
801895,51,47,85,38
801895,49,45,87,21
801895,54,46,85,72
801895,50,45,87,33
801895,50,45,83,30
801895,56,48,84,21
801895,52,48,83,19
801895,52,43,90,19
801895,54,47,84,86
801895,50,46,85,82
801895,54,48,83,7
801895,50,44,87,11
801895,52,46,86,66
801895,51,43,86,5
801895,50,45,86,49
801895,49,45,85,62
801895,53,45,85,82
801895,53,47,82,9
801895,49,48,81,23
801895,50,47,81,19
801895,49,47,80,3
801895,51,48,80,3
801895,50,48,80,75
801895,50,46,89,37
801895,49,45,90,19
801895,51,46,88,14
801895,49,47,88,9
801895,51,45,86,7
801895,49,46,85,71
801895,50,48,85,2
801895,48,47,85,15
801895,47,47,85,10
801895,47,47,84,40
801895,48,46,84,32
801895,48,47,84,24
801895,55,46,87,19
801895,53,46,85,49
801895,56,45,85,90
801895,59,48,84,21
801895,58,53,81,2
801895,52,44,88,15
801895,55,44,85,12
801895,58,54,81,1
801895,48,42,90,14
801895,48,44,85,50
801895,56,46,89,8
801895,57,46,88,13
801895,51,46,89,8
801895,57,46,85,14
801895,55,48,83,9
801895,51,43,90,26
801895,51,43,89,32
801895,54,45,87,21
801895,51,44,87,5
801895,56,45,86,21
801895,48,44,86,35
801895,46,46,85,12
801895,44,45,84,7
801895,48,45,84,11
801895,50,42,90,19
801895,51,42,90,1
801895,51,42,89,7
801895,52,45,88,3
801895,51,44,84,45
801895,53,44,89,14
801895,56,46,88,58
801895,50,45,88,21
801895,56,46,86,37
801895,56,47,85,56
801895,51,45,83,56
801895,54,46,83,44
801895,47,45,85,27
801895,50,45,85,71
801895,46,45,84,41
801895,50,46,83,19
801895,48,44,88,3
801895,51,46,86,49
801895,49,47,86,25
801895,56,45,84,23
801895,49,46,84,57
801895,54,45,84,11
801895,48,44,84,4
801895,47,47,83,16
801895,52,45,83,4
801895,48,44,87,2
801895,48,45,85,16
801895,49,47,84,61
801895,49,48,80,38
801895,49,42,90,24
801895,49,46,89,29
801895,50,44,89,15
801895,51,47,89,8
801895,49,45,88,6
801895,47,45,84,11
801895,52,45,89,1
801895,54,43,91,1
801895,54,43,90,4
801895,52,45,86,13
801895,58,46,85,10
801895,56,47,84,47
801895,58,49,82,38
801895,51,48,82,14
801895,53,44,87,1
801895,50,44,91,11
801895,50,45,91,19
801895,50,46,90,13
801895,51,45,89,6
801895,57,46,87,26
801895,53,48,84,12
801895,54,47,90,12
801895,54,47,89,3
801895,47,44,84,4
801895,51,47,84,32
801895,52,47,83,42
801895,51,45,88,25
801895,52,42,90,5
801895,54,44,86,16
801895,52,47,85,6
801895,59,49,84,16
801895,46,45,83,2
801895,48,47,83,14
801895,51,46,87,25
801895,51,47,87,3
801895,49,46,86,44
801895,52,42,89,2
801895,47,44,85,8
801895,49,43,87,3
801895,53,44,90,4
801895,45,44,84,8
801895,57,48,84,17
801895,51,43,88,4
801895,57,47,87,23
801895,59,47,86,2
801895,61,46,85,12
801895,60,49,85,3
801895,48,45,86,21
801895,50,43,85,2
801895,49,46,88,8
801895,52,44,89,2
801895,45,45,86,1
801895,44,45,85,4
801895,52,48,82,19
801895,50,47,82,1
801895,49,47,81,17
801895,51,48,81,11
801895,57,48,82,2
801895,48,47,82,27
801895,49,47,82,4
801895,48,43,90,4
801895,46,44,84,9
801895,53,45,86,18
801895,59,48,87,13
801895,57,47,88,9
801895,53,46,83,3
801895,57,50,82,1
801895,53,46,89,6
801895,53,44,86,2
801895,51,47,86,6
801895,49,46,83,18
801895,48,48,80,7
801895,56,47,86,13
801895,52,47,82,6
801895,51,47,80,16
801895,50,46,87,2
801895,52,44,90,2
801895,56,47,88,4
801895,57,48,87,2
801895,58,48,87,2
801895,51,47,82,2
801895,53,43,91,2
801895,55,46,89,2
801895,47,45,86,15
801895,49,43,85,2
801895,49,48,85,4
801895,59,49,86,5
801895,55,47,85,6
801895,51,43,87,3
801895,53,45,87,6
801895,50,44,88,16
801895,54,48,84,2
801895,55,44,87,3
801895,55,44,86,4
801895,52,47,87,1
801895,55,45,87,4
801895,50,43,86,1
801895,52,46,88,7
801895,53,43,89,2
801895,49,45,83,1
801895,49,47,89,2
801895,56,44,86,2
801895,53,48,82,1
801895,48,46,86,17
801895,52,45,87,3
801895,54,44,88,1
801895,58,51,82,17
801895,58,52,82,2
801895,49,46,87,3
801895,51,44,89,1
801895,50,48,79,1
801895,51,48,79,12
801895,48,43,86,1
801895,45,46,84,2
801895,60,50,85,2
801895,54,47,91,1
801895,47,46,85,3
801895,53,43,88,1
801895,48,47,81,3
801895,52,47,86,1
801895,61,52,80,1
801895,60,56,81,2
801895,64,42,90,5
801895,61,55,81,2
801895,62,45,87,9
801895,61,51,80,2
801949,51,45,92,17
801949,49,48,83,22
801949,51,49,84,45
801949,51,45,91,33
801949,48,43,91,38
801949,54,46,87,137
801949,57,47,88,25
801949,49,47,93,27
801949,52,44,91,51
801949,57,48,82,8
801949,50,48,80,30
801949,50,49,80,21
801949,52,48,84,21
801949,51,45,85,11
801949,51,45,90,24
801949,52,45,96,21
801949,50,45,84,22
801949,52,44,90,95
801949,53,45,87,14
801949,56,48,85,7
801949,66,53,80,1
801949,60,48,87,53
801949,54,45,88,5
801949,49,44,89,4
801949,57,46,92,28
801949,59,48,85,16
801949,50,51,87,10
801949,50,47,87,12
801949,56,48,90,11
801949,54,46,82,26
801949,54,46,84,27
801949,52,43,89,14
801949,48,45,83,3
801949,50,46,89,6
801949,50,48,92,34
801949,51,48,92,4
801949,58,47,92,21
801949,55,47,87,47
801949,51,49,83,6
801949,53,45,90,29
801949,55,47,86,25
801949,57,51,96,15
801949,50,49,92,5
801949,57,47,81,9
801949,50,45,92,29
801949,52,48,89,23
801949,57,47,84,15
801949,54,46,86,78
801949,52,44,89,92
801949,48,47,83,16
801949,50,44,92,26
801949,50,45,93,9
801949,54,47,84,6
801949,55,46,86,44
801949,49,44,86,13
801949,49,49,87,14
801949,50,47,83,22
801949,48,45,84,18
801949,58,45,91,2
801949,64,52,80,15
801949,58,51,88,1
801949,52,46,92,8
801949,52,45,84,17
801949,57,46,93,19
801949,55,46,94,17
801949,53,47,82,11
801949,53,43,89,5
801949,50,43,90,12
801949,58,48,83,3
801949,52,44,85,19
801949,57,47,93,44
801949,57,47,91,129
801949,49,46,88,5
801949,56,46,94,44
801949,50,45,91,28
801949,60,48,86,6
801949,48,43,93,48
801949,67,54,79,1
801949,51,44,86,16
801949,49,48,80,21
